FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/10/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.016052	0.025604	-0.669891
0.015289	0.024323	-0.664490
0.014526	0.022766	-0.662262
0.013794	0.022125	-0.668304
0.013062	0.021484	-0.662567
0.012360	0.020233	-0.667023
0.011688	0.019287	-0.672455
0.011017	0.018646	-0.663544
0.010376	0.018341	-0.660675
0.009735	0.017700	-0.669891
0.009125	0.015503	-0.669586
0.008545	0.014862	-0.663544
0.007996	0.014221	-0.665771
0.007446	0.013580	-0.670227
0.006897	0.012634	-0.666412
0.006409	0.012024	-0.674683
0.005920	0.012329	-0.662262
0.005432	0.012024	-0.665131
0.004974	0.010437	-0.665436
0.004547	0.009491	-0.667023
0.004150	0.009155	-0.662903
0.003754	0.009155	-0.666412
0.003387	0.007904	-0.666412
0.003021	0.007263	-0.668945
0.002686	0.006653	-0.669586
0.002380	0.006012	-0.665436
0.002075	0.006012	-0.668640
0.001801	0.005371	-0.663544
0.001556	0.004730	-0.669586
0.001312	0.004425	-0.664795
0.001099	0.004120	-0.667999
0.000885	0.003479	-0.668640
0.000732	0.003174	-0.667664
0.000549	0.003174	-0.669586
0.000427	0.003174	-0.659393
0.000305	0.002838	-0.662262
0.000214	0.002533	-0.666718
0.000122	0.001587	-0.662903
0.000061	0.001282	-0.667664
0.000031	0.001282	-0.664490
0.000000	0.001282	-0.661621
0.000000	0.000641	-0.672455
0.000031	0.001892	-0.660980
0.000061	0.000641	-0.670227
0.000122	0.000641	-0.670227
0.000183	-0.000305	-0.666412
0.000305	0.000641	-0.666412
0.000397	0.000336	-0.664154
0.000549	0.000000	-0.662262
0.000702	0.000000	-0.672119
0.000885	-0.000305	-0.675323
0.001068	0.000000	-0.667023
0.001282	0.000000	-0.665131
0.001526	0.000336	-0.662903
0.001770	0.000000	-0.667023
0.002045	0.000641	-0.663208
0.002350	0.000641	-0.668640
0.002655	0.000336	-0.667664
0.002991	0.000641	-0.662567
0.003326	0.000641	-0.661926
0.003693	0.000946	-0.661926
0.004089	0.000946	-0.659393
0.004517	0.000641	-0.665436
0.004944	0.000946	-0.669250
0.005371	0.001282	-0.671814
0.005859	0.001892	-0.668945
0.006348	0.001892	-0.667023
0.006836	0.002533	-0.663544
0.007355	0.002838	-0.666412
0.007904	0.003479	-0.660339
0.008484	0.003784	-0.666077
0.009064	0.004120	-0.661316
0.009674	0.004425	-0.666077
0.010284	0.005707	-0.663849
0.010925	0.005371	-0.661316
0.011597	0.005371	-0.669891
0.012268	0.006012	-0.664154
0.012970	0.006317	-0.656830
0.013672	0.006958	-0.658752
0.014435	0.007599	-0.664490
0.015167	0.007599	-0.664490
0.015961	0.008850	-0.662262
0.016754	0.009155	-0.660980
0.017548	0.010437	-0.660675
0.018402	0.010742	-0.662903
0.019257	0.011688	-0.660980
0.020111	0.012329	-0.661621
0.020996	0.012970	-0.662262
0.021912	0.013275	-0.667999
0.022827	0.014221	-0.667023
0.023773	0.015503	-0.662262
0.024750	0.016113	-0.661621
0.025726	0.017059	-0.655884
0.026733	0.017700	-0.659393
0.027740	0.018951	-0.667023
0.028778	0.019287	-0.663544
0.029846	0.020538	-0.669586
0.030914	0.021179	-0.660675
0.032013	0.022430	-0.663849
0.033112	0.022766	-0.662262
0.034241	0.024323	-0.672455
0.035400	0.025269	-0.658112
0.036560	0.025269	-0.661621
0.037750	0.026550	-0.656219
0.038940	0.027496	-0.652374
0.040161	0.028748	-0.656219
0.041412	0.030334	-0.656525
0.042664	0.030975	-0.656219
0.043945	0.031921	-0.656525
0.045227	0.032867	-0.654602
0.046539	0.034454	-0.654602
0.047882	0.035706	-0.658447
0.049225	0.036346	-0.656219
0.050568	0.038239	-0.656525
0.051971	0.039185	-0.660034
0.053345	0.039825	-0.655579
0.054779	0.041718	-0.653656
0.056213	0.042358	-0.653351
0.057648	0.043610	-0.656830
0.059113	0.045197	-0.655243
0.060608	0.046448	-0.660339
0.062103	0.047729	-0.651733
0.063629	0.049622	-0.654602
0.065186	0.051178	-0.655243
0.066711	0.052155	-0.654602
0.068298	0.053101	-0.655243
0.069885	0.054352	-0.639648
0.071472	0.056549	-0.650146
0.073120	0.057831	-0.651123
0.074738	0.059082	-0.649841
0.076416	0.061310	-0.648254
0.078064	0.062561	-0.654938
0.079773	0.063202	-0.658112
0.081451	0.065094	-0.655884
0.083191	0.066681	-0.650146
0.084930	0.067291	-0.654602
0.086670	0.069824	-0.653351
0.088440	0.071716	-0.646027
0.090240	0.072693	-0.650787
0.092041	0.074585	-0.654297
0.093842	0.076141	-0.645691
0.095673	0.077728	-0.635834
0.097534	0.080261	-0.647278
0.099396	0.081207	-0.642181
0.101288	0.082794	-0.647278
0.103180	0.084045	-0.642181
0.105072	0.085632	-0.645691
0.107025	0.087524	-0.643158
0.108948	0.089417	-0.640289
0.110901	0.091309	-0.646973
0.112885	0.092896	-0.640930
0.114868	0.094788	-0.642181
0.116882	0.096375	-0.641571
0.118896	0.098907	-0.644409
0.120941	0.101105	-0.642822
0.122986	0.102692	-0.638062
0.125031	0.104584	-0.644409
0.127106	0.106476	-0.642181
0.129211	0.108368	-0.639954
0.131317	0.110596	-0.639008
0.133423	0.112183	-0.636475
0.135559	0.114075	-0.635834
0.137726	0.116608	-0.635834
0.139893	0.118164	-0.635498
0.142059	0.120087	-0.647614
0.144257	0.122284	-0.637421
0.146454	0.124817	-0.637421
0.148682	0.126709	-0.638367
0.150909	0.129242	-0.633911
0.153168	0.130188	-0.629456
0.155426	0.132385	-0.635834
0.157684	0.134918	-0.633270
0.159973	0.137451	-0.632019
0.162292	0.139648	-0.628815
0.164612	0.140930	-0.636780
0.166931	0.143768	-0.638062
0.169250	0.146606	-0.625946
0.171631	0.148499	-0.630096
0.173981	0.150391	-0.631378
0.176361	0.152924	-0.628815
0.178741	0.155151	-0.626587
0.181152	0.157349	-0.626282
0.183563	0.159576	-0.627533
0.186005	0.161774	-0.631378
0.188446	0.164612	-0.623718
0.190887	0.165894	-0.624054
0.193359	0.169037	-0.628174
0.195831	0.170929	-0.620544
0.198334	0.173798	-0.629150
0.200836	0.175995	-0.632965
0.203339	0.178528	-0.625946
0.205872	0.181366	-0.622131
0.208405	0.183258	-0.621826
0.210937	0.185486	-0.621490
0.213501	0.187378	-0.625000
0.216064	0.190857	-0.622131
0.218658	0.192108	-0.624054
0.221252	0.195282	-0.619263
0.223846	0.196838	-0.621490
0.226471	0.200012	-0.616394
0.229095	0.202850	-0.617035
0.231720	0.205078	-0.616394
0.234375	0.207275	-0.625305
0.237030	0.210449	-0.618958
0.239685	0.212006	-0.620544
0.242371	0.215179	-0.615753
0.245056	0.217072	-0.625305
0.247742	0.219604	-0.617981
0.250458	0.223083	-0.617035
0.253174	0.225616	-0.619904
0.255890	0.228455	-0.615753
0.258636	0.230652	-0.607178
0.261383	0.234131	-0.614166
0.264130	0.236664	-0.611633
0.266876	0.239197	-0.612274
0.269653	0.241394	-0.619904
0.272430	0.244568	-0.610016
0.275238	0.246765	-0.606201
0.278015	0.249939	-0.610992
0.280823	0.252777	-0.608429
0.283661	0.255615	-0.612579
0.286469	0.258148	-0.611633
0.289307	0.260345	-0.610352
0.292145	0.264160	-0.598572
0.294983	0.266693	-0.605255
0.297852	0.269836	-0.608124
0.300720	0.272369	-0.610016
0.303589	0.274902	-0.612274
0.306458	0.278046	-0.605560
0.309357	0.280884	-0.601440
0.312256	0.283417	-0.600159
0.315155	0.285950	-0.603668
0.318054	0.288788	-0.600800
0.320984	0.291626	-0.598877
0.323914	0.293854	-0.601746
0.326843	0.296387	-0.605255
0.329773	0.299225	-0.600464
0.332703	0.302399	-0.595062
0.335663	0.305542	-0.599213
0.338623	0.309021	-0.599854
0.341583	0.311218	-0.608429
0.344543	0.314697	-0.598572
0.347534	0.317535	-0.600464
0.350525	0.319763	-0.591888
0.353485	0.322601	-0.598877
0.356476	0.325775	-0.591888
0.359497	0.328278	-0.595062
0.362488	0.332397	-0.596344
0.365509	0.334930	-0.594421
0.368530	0.338409	-0.592834
0.371521	0.340607	-0.594116
0.374573	0.344086	-0.584564
0.377594	0.345978	-0.590912
0.380615	0.348816	-0.587433
0.383667	0.352295	-0.587097
0.386719	0.355164	-0.590607
0.389740	0.358612	-0.582947
0.392792	0.361481	-0.588043
0.395874	0.364624	-0.590912
0.398926	0.368103	-0.585205
0.401978	0.370636	-0.594116
0.405060	0.373779	-0.582336
0.408112	0.377594	-0.581696
0.411194	0.380096	-0.580719
0.414276	0.383270	-0.582001
0.417358	0.386444	-0.581055
0.420441	0.389282	-0.584229
0.423523	0.392426	-0.572144
0.426636	0.394653	-0.576904
0.429718	0.397797	-0.575317
0.432831	0.401276	-0.578491
0.435913	0.404114	-0.576263
