FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/31/2015 
 
 Experiment Name: 	 Chirp on Glass from 100 Hz to 1 Hz, 2um Indent 
 Cantilever ID #: 	 SOI3_E4 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
-0.153351	0.175995	0.477509
-0.660797	-0.551361	0.396301
-0.318176	-0.552307	0.405853
0.433716	0.149445	0.481964
0.627777	0.657837	0.539276
0.014587	0.332092	0.496277
-0.617310	-0.434753	0.415710
-0.455658	-0.624969	0.400116
0.291687	-0.024323	0.465729
0.664124	0.616455	0.532593
0.183197	0.466064	0.509979
-0.533081	-0.289093	0.434174
-0.564545	-0.660675	0.394714
0.129089	-0.197479	0.451385
0.656921	0.532410	0.525909
0.341248	0.566528	0.516998
-0.412537	-0.121338	0.449463
-0.636719	-0.655945	0.390564
-0.043701	-0.355774	0.432922
0.605377	0.410126	0.514771
0.477692	0.632874	0.524323
-0.262817	0.056549	0.463165
-0.666168	-0.606964	0.394379
-0.215118	-0.485321	0.413483
0.511780	0.256256	0.488312
0.582458	0.661957	0.532898
-0.093567	0.233490	0.475891
-0.649628	-0.513428	0.400421
-0.373108	-0.584839	0.398529
0.381500	0.082153	0.474945
0.647308	0.645203	0.532898
0.083862	0.389587	0.502960
-0.586975	-0.377899	0.418915
-0.506042	-0.645203	0.398529
0.222870	-0.100159	0.463501
0.666412	0.583893	0.535461
0.256866	0.515656	0.523346
-0.481445	-0.213593	0.444702
-0.603607	-0.664459	0.401062
0.046600	-0.275818	0.447571
0.637146	0.477753	0.528137
0.412659	0.604126	0.525269
-0.339630	-0.032867	0.463806
-0.657562	-0.636963	0.402344
-0.134705	-0.428131	0.423035
0.560333	0.332703	0.504883
0.539093	0.653748	0.531952
-0.171143	0.154510	0.474640
-0.662659	-0.560822	0.399170
-0.307465	-0.546600	0.406799
0.440491	0.159576	0.482910
0.625763	0.657532	0.526855
0.011841	0.328918	0.486725
-0.617187	-0.436035	0.408081
-0.458191	-0.626556	0.391846
0.285736	-0.029388	0.458710
0.664917	0.614227	0.525909
0.195496	0.473938	0.506165
-0.523346	-0.275513	0.421783
-0.574463	-0.661926	0.385773
