FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 5/14/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.500000	0.499115	0.488373
0.500000	0.499725	0.493164
0.500000	0.499115	0.484863
0.500000	0.499725	0.484863
0.500000	0.499725	0.481049
0.500000	0.499725	0.483276
0.500000	0.499725	0.478180
0.500000	0.499420	0.522797
0.500000	0.499420	0.478516
0.500000	0.499115	0.504303
0.500000	0.499420	0.452057
0.500000	0.499725	0.502716
0.500000	0.500061	0.484222
0.500000	0.500061	0.481689
0.500000	0.499725	0.469269
0.500000	0.499420	0.508453
0.500000	0.498779	0.484863
0.500000	0.499115	0.476593
0.500000	0.499115	0.503998
0.500000	0.499115	0.513214
0.500000	0.499115	0.521820
0.500000	0.499420	0.489014
0.500000	0.499420	0.473724
0.500000	0.499725	0.491882
0.500000	0.499420	0.492828
0.500000	0.499420	0.476593
0.500000	0.499725	0.507172
0.500000	0.499420	0.493805
0.500000	0.500061	0.478180
0.500000	0.499420	0.485504
0.500000	0.499725	0.483276
0.500000	0.500061	0.486481
0.500000	0.499420	0.500488
0.500000	0.500061	0.460663
0.500000	0.498779	0.483276
0.500000	0.499115	0.476898
0.500000	0.499420	0.491882
0.500000	0.500061	0.492523
0.500000	0.499420	0.515137
0.500000	0.499420	0.482635
0.500000	0.499725	0.488708
0.500000	0.499115	0.447906
0.500000	0.499420	0.465118
0.500000	0.499420	0.511322
0.500000	0.499725	0.478516
0.500000	0.500061	0.513550
0.500000	0.499725	0.490295
0.500000	0.499725	0.476898
0.500000	0.499420	0.470215
0.500000	0.499725	0.503357
0.500000	0.499725	0.493805
0.500000	0.499115	0.496979
0.500000	0.499725	0.490936
0.500000	0.499725	0.475311
0.500000	0.499420	0.478821
0.500000	0.499420	0.481689
0.500000	0.500061	0.484558
0.500000	0.499725	0.482635
0.500000	0.499725	0.480408
0.500000	0.499115	0.500153
0.500000	0.499420	0.469910
0.500000	0.500061	0.489014
0.500000	0.499725	0.492523
0.500000	0.499115	0.527252
0.500000	0.499115	0.484558
0.500000	0.499115	0.481995
0.500000	0.499420	0.482330
0.500000	0.499420	0.490936
0.500000	0.499725	0.510986
0.500000	0.499420	0.498566
0.500000	0.500061	0.490601
0.500000	0.499725	0.480743
0.500000	0.499420	0.473083
0.500000	0.499420	0.524384
0.500000	0.499725	0.504639
0.500000	0.499725	0.501129
0.500000	0.499725	0.472778
0.500000	0.499420	0.460968
0.500000	0.499420	0.470856
0.500000	0.499725	0.460968
0.500000	0.500061	0.490936
0.500000	0.499725	0.528839
0.500000	0.499115	0.467987
0.500000	0.499420	0.460663
0.500000	0.499420	0.486481
0.500000	0.499725	0.492187
0.500000	0.499725	0.498901
0.500000	0.499725	0.471497
0.500000	0.499725	0.507172
0.500000	0.499725	0.480743
0.500000	0.499420	0.475311
0.500000	0.499725	0.473724
0.500000	0.499725	0.507812
0.500000	0.499725	0.504944
0.500000	0.499420	0.546692
0.500000	0.500061	0.485504
0.500000	0.499725	0.484222
0.500000	0.499420	0.494110
0.500000	0.498779	0.489319
0.500000	0.498779	0.502075
0.500000	0.499725	0.470856
0.500000	0.499725	0.480103
0.500000	0.499420	0.459381
0.500000	0.499115	0.475952
0.500000	0.499725	0.467987
0.500000	0.500061	0.503662
0.500000	0.500061	0.504303
0.500000	0.499725	0.485504
0.500000	0.499725	0.489960
0.500000	0.499420	0.484222
0.500000	0.499725	0.483917
0.500000	0.498779	0.489014
0.500000	0.498779	0.492187
0.500000	0.500366	0.508453
0.500000	0.499725	0.489014
0.500000	0.499725	0.468323
0.500000	0.499115	0.459076
0.500000	0.499420	0.475311
0.500000	0.499420	0.494110
0.500000	0.499420	0.497620
0.500000	0.499420	0.472778
0.500000	0.499420	0.489014
0.500000	0.500061	0.461304
0.500000	0.500061	0.497925
0.500000	0.499725	0.511627
0.500000	0.500061	0.498566
0.500000	0.499725	0.487427
0.500000	0.499725	0.486145
0.500000	0.499420	0.493469
0.500000	0.499420	0.461304
0.500000	0.499420	0.507812
0.500000	0.500061	0.465759
0.500000	0.499420	0.472137
0.500000	0.499420	0.496979
0.500000	0.499420	0.472778
0.500000	0.499420	0.493164
0.500000	0.500061	0.485199
0.500000	0.500061	0.491577
0.500000	0.500061	0.499207
0.500000	0.499420	0.464813
0.500000	0.499115	0.485504
0.500000	0.499725	0.504303
0.500000	0.499115	0.501434
0.500000	0.500061	0.495697
0.500000	0.500061	0.490601
0.500000	0.500061	0.499847
0.500000	0.500061	0.475952
0.500000	0.499725	0.503357
0.500000	0.500061	0.480408
0.500000	0.499115	0.487091
0.500000	0.499725	0.489655
0.500000	0.499420	0.489319
0.500000	0.499115	0.501129
0.500000	0.499115	0.479126
0.500000	0.500366	0.493164
0.500000	0.499725	0.487732
0.500000	0.500061	0.502716
0.500000	0.500061	0.472778
0.500000	0.499420	0.494751
0.500000	0.499725	0.523743
0.500000	0.499115	0.485199
0.500000	0.499725	0.502380
0.500000	0.499725	0.478821
0.500000	0.500061	0.498566
0.500000	0.499725	0.475006
0.500000	0.499115	0.473083
0.500000	0.499115	0.489655
0.500000	0.499420	0.481384
0.500000	0.499115	0.499207
0.500000	0.499725	0.487732
0.500000	0.499725	0.475311
0.500000	0.499725	0.458740
0.500000	0.499725	0.524048
0.500000	0.499725	0.460663
0.500000	0.499115	0.500793
0.500000	0.499115	0.489014
0.500000	0.499725	0.470856
0.500000	0.499725	0.486145
0.500000	0.499420	0.479767
0.500000	0.500671	0.473419
0.500000	0.499420	0.507812
0.500000	0.499420	0.500793
0.500000	0.499420	0.473419
0.500000	0.499725	0.473083
0.500000	0.499725	0.510040
0.500000	0.499725	0.502716
0.500000	0.499725	0.507507
0.500000	0.499725	0.491577
0.500000	0.499115	0.468933
0.500000	0.500061	0.470551
0.500000	0.499420	0.501129
0.500000	0.500061	0.493164
0.500000	0.499725	0.485199
0.500000	0.500366	0.503998
